"FlightDate","Airline","Origin","Dest","Cancelled","Diverted","CRSDepTime","DepTime","DepDelayMinutes","DepDelay","ArrTime","ArrDelayMinutes","AirTime","CRSElapsedTime","ActualElapsedTime","Distance","Year","Quarter","Month","DayofMonth","DayOfWeek","Marketing_Airline_Network","Operated_or_Branded_Code_Share_Partners","DOT_ID_Marketing_Airline","IATA_Code_Marketing_Airline","Flight_Number_Marketing_Airline","Operating_Airline","DOT_ID_Operating_Airline","IATA_Code_Operating_Airline","Tail_Number","Flight_Number_Operating_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","DestCityName","DestState","DestStateFips","DestStateName","DestWac","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrDelay","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","DistanceGroup","DivAirportLandings"
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","LIT","DEN",FALSE,FALSE,1300,1351,51,51,1505,39,113,146,134,771,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4364,"C5",20445,"C5","N14177",4364,12992,1299206,32600,"Little Rock, AR","AR",5,"Arkansas",71,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,1,3,"1300-1359",16,1407,1500,5,1426,39,1,2,"1400-1459",4,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","ROC","IAD",FALSE,FALSE,2002,1949,0,-13,2100,0,50,78,71,288,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4363,"C5",20445,"C5","N14174",4363,14576,1457606,34576,"Rochester, NY","NY",36,"New York",22,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,0,-1,"2000-2059",13,2002,2052,8,2120,-20,0,-2,"2100-2159",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","LIT","IAH",FALSE,FALSE,1357,1409,12,12,1538,0,64,103,89,374,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4361,"C5",20445,"C5","N16151",4361,12992,1299206,32600,"Little Rock, AR","AR",5,"Arkansas",71,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,0,"1300-1359",13,1422,1526,12,1540,-2,0,-1,"1500-1559",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","SAF","DEN",FALSE,FALSE,726,720,0,-6,831,0,53,89,71,303,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4360,"C5",20445,"C5","N16151",4360,14674,1467402,34674,"Santa Fe, NM","NM",35,"New Mexico",86,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,0,-1,"0700-0759",14,734,827,4,855,-24,0,-2,"0800-0859",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","DEN","LIT",FALSE,FALSE,952,950,0,-2,1255,0,96,139,125,771,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4359,"C5",20445,"C5","N16151",4359,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,12992,1299206,32600,"Little Rock, AR","AR",5,"Arkansas",71,0,-1,"0900-0959",22,1012,1248,7,1311,-16,0,-2,"1300-1359",4,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","JAX","IAH",FALSE,FALSE,1842,1840,0,-2,2020,0,130,169,160,817,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4358,"C5",20445,"C5","N24103",4358,12451,1245102,31136,"Jacksonville, FL","FL",12,"Florida",33,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"1800-1859",21,1901,2011,9,2031,-11,0,-1,"2000-2059",4,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","OKC","IAH",FALSE,FALSE,1516,1512,0,-4,1701,5,61,100,109,395,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4357,"C5",20445,"C5","N11194",4357,13851,1385103,33851,"Oklahoma City, OK","OK",40,"Oklahoma",73,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"1500-1559",35,1547,1648,13,1656,5,0,0,"1600-1659",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","LFT","IAH",FALSE,FALSE,1213,1315,62,62,1412,39,43,80,57,201,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4356,"C5",20445,"C5","N23139",4356,12951,1295106,32951,"Lafayette, LA","LA",22,"Louisiana",72,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,1,4,"1200-1259",9,1324,1407,5,1333,39,1,2,"1300-1359",1,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","LFT","IAH",FALSE,FALSE,930,910,0,-20,1030,0,54,80,80,201,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4355,"C5",20445,"C5","N12201",4355,12951,1295106,32951,"Lafayette, LA","LA",22,"Louisiana",72,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-2,"0900-0959",19,929,1023,7,1050,-20,0,-2,"1000-1059",1,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IND","IAD",FALSE,FALSE,1449,1446,0,-3,1617,0,68,96,91,476,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4354,"C5",20445,"C5","N13161",4354,12339,1233904,32337,"Indianapolis, IN","IN",18,"Indiana",42,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,0,-1,"1400-1459",13,1459,1607,10,1625,-8,0,-1,"1600-1659",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","LNK","DEN",FALSE,FALSE,600,556,0,-4,629,0,69,100,93,423,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4353,"C5",20445,"C5","N14188",4353,13029,1302902,33029,"Lincoln, NE","NE",31,"Nebraska",65,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,0,-1,"0600-0659",17,613,622,7,640,-11,0,-1,"0600-0659",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","BTR",FALSE,FALSE,1005,1124,79,79,1232,73,40,74,68,253,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4350,"C5",20445,"C5","N16170",4350,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,10781,1078105,30781,"Baton Rouge, LA","LA",22,"Louisiana",72,1,5,"1000-1059",23,1147,1227,5,1119,73,1,4,"1100-1159",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","JAN","IAH",FALSE,FALSE,1644,1642,0,-2,1811,0,64,96,89,351,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4348,"C5",20445,"C5","N14143",4348,12448,1244807,32448,"Jackson/Vicksburg, MS","MS",28,"Mississippi",53,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"1600-1659",14,1656,1800,11,1820,-9,0,-1,"1800-1859",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","HRL",FALSE,FALSE,1009,1129,80,80,1246,79,56,78,77,295,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4347,"C5",20445,"C5","N11189",4347,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,12206,1220605,32206,"Harlingen/San Benito, TX","TX",48,"Texas",74,1,5,"1000-1059",17,1146,1242,4,1127,79,1,5,"1100-1159",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","BRO","IAH",FALSE,FALSE,717,916,119,119,1046,127,53,82,90,308,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4346,"C5",20445,"C5","N14179",4346,10747,1074706,30747,"Brownsville, TX","TX",48,"Texas",74,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,1,7,"0700-0759",23,939,1032,14,839,127,1,8,"0800-0859",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","HRL","IAH",FALSE,FALSE,1209,1308,59,59,1428,61,53,78,80,295,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4344,"C5",20445,"C5","N11189",4344,12206,1220605,32206,"Harlingen/San Benito, TX","TX",48,"Texas",74,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,1,3,"1200-1259",16,1324,1417,11,1327,61,1,4,"1300-1359",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","SGF",FALSE,FALSE,1940,2021,41,41,2153,19,73,114,92,513,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4343,"C5",20445,"C5","N21197",4343,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,14783,1478302,34783,"Springfield, MO","MO",29,"Missouri",64,1,2,"1900-1959",13,2034,2147,6,2134,19,1,1,"2100-2159",3,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IND","IAD",FALSE,FALSE,1939,1947,8,8,2114,0,66,101,87,476,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4342,"C5",20445,"C5","N13161",4342,12339,1233904,32337,"Indianapolis, IN","IN",18,"Indiana",42,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,0,0,"1900-1959",12,1959,2105,9,2120,-6,0,-1,"2100-2159",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","JAN","IAH",FALSE,FALSE,710,915,125,125,1043,111,64,102,88,351,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4341,"C5",20445,"C5","N16170",4341,12448,1244807,32448,"Jackson/Vicksburg, MS","MS",28,"Mississippi",53,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,1,8,"0700-0759",15,930,1034,9,852,111,1,7,"0800-0859",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","LIT",FALSE,FALSE,1434,1440,6,6,1605,2,59,89,85,374,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4340,"C5",20445,"C5","N23139",4340,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,12992,1299206,32600,"Little Rock, AR","AR",5,"Arkansas",71,0,0,"1400-1459",21,1501,1600,5,1603,2,0,0,"1600-1659",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","MFE",FALSE,FALSE,1006,1118,72,72,1241,73,53,82,83,316,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4339,"C5",20445,"C5","N14179",4339,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,13256,1325602,33256,"Mission/McAllen/Edinburg, TX","TX",48,"Texas",74,1,4,"1000-1059",24,1142,1235,6,1128,73,1,4,"1100-1159",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","ICT","DEN",FALSE,FALSE,1207,1159,0,-8,1228,0,74,95,89,420,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4338,"C5",20445,"C5","N11191",4338,12278,1227805,30928,"Wichita, KS","KS",20,"Kansas",62,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,0,-1,"1200-1259",10,1209,1223,5,1242,-14,0,-1,"1200-1259",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","PVD","IAD",FALSE,FALSE,1943,1933,0,-10,2109,0,70,96,96,371,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4337,"C5",20445,"C5","N17169",4337,14307,1430705,30721,"Providence, RI","RI",44,"Rhode Island",15,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,0,-1,"1900-1959",13,1946,2056,13,2119,-10,0,-1,"2100-2159",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","PVD","IAD",FALSE,FALSE,1449,1447,0,-2,1629,4,73,96,102,371,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4336,"C5",20445,"C5","N16147",4336,14307,1430705,30721,"Providence, RI","RI",44,"Rhode Island",15,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,0,-1,"1400-1459",18,1505,1618,11,1625,4,0,0,"1600-1659",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","LRD",FALSE,FALSE,1510,1521,11,11,1636,4,53,82,75,301,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4335,"C5",20445,"C5","N21197",4335,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,13061,1306106,33038,"Laredo, TX","TX",48,"Texas",74,0,0,"1500-1559",19,1540,1633,3,1632,4,0,0,"1600-1659",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","JAX",FALSE,FALSE,1435,1452,17,17,1804,7,109,142,132,817,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4334,"C5",20445,"C5","N24103",4334,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,12451,1245102,31136,"Jacksonville, FL","FL",12,"Florida",33,1,1,"1400-1459",17,1509,1758,6,1757,7,0,0,"1700-1759",4,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","LIT",FALSE,FALSE,1952,1951,0,-1,2119,0,61,89,88,374,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4332,"C5",20445,"C5","N27200",4332,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,12992,1299206,32600,"Little Rock, AR","AR",5,"Arkansas",71,0,-1,"1900-1959",19,2010,2111,8,2121,-2,0,-1,"2100-2159",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","MEM",FALSE,FALSE,935,1115,100,100,1243,88,66,100,88,468,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4331,"C5",20445,"C5","N27200",4331,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,13244,1324402,33244,"Memphis, TN","TN",47,"Tennessee",54,1,6,"0900-0959",19,1134,1240,3,1115,88,1,5,"1100-1159",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","LCH","IAH",FALSE,FALSE,722,914,112,112,1016,117,37,57,62,127,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4330,"C5",20445,"C5","N14174",4330,12915,1291503,31205,"Lake Charles, LA","LA",22,"Louisiana",72,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,1,7,"0700-0759",10,924,1001,15,819,117,1,7,"0800-0859",1,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","BRO","IAH",FALSE,FALSE,1213,1205,0,-8,1316,0,52,82,71,308,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4329,"C5",20445,"C5","N12172",4329,10747,1074706,30747,"Brownsville, TX","TX",48,"Texas",74,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"1200-1259",10,1215,1307,9,1335,-19,0,-2,"1300-1359",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","MFE",FALSE,FALSE,1210,1206,0,-4,1317,0,54,84,71,316,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4328,"C5",20445,"C5","N11165",4328,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,13256,1325602,33256,"Mission/McAllen/Edinburg, TX","TX",48,"Texas",74,0,-1,"1200-1259",12,1218,1312,5,1334,-17,0,-2,"1300-1359",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","LIT","IAH",FALSE,FALSE,1719,1706,0,-13,1839,0,67,101,93,374,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4327,"C5",20445,"C5","N23139",4327,12992,1299206,32600,"Little Rock, AR","AR",5,"Arkansas",71,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"1700-1759",13,1719,1826,13,1900,-21,0,-2,"1900-1959",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","JAX",FALSE,FALSE,741,827,46,46,1141,42,105,138,134,817,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4326,"C5",20445,"C5","N14148",4326,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,12451,1245102,31136,"Jacksonville, FL","FL",12,"Florida",33,1,3,"0700-0759",25,852,1137,4,1059,42,1,2,"1000-1059",4,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","HSV","IAD",FALSE,FALSE,1307,1301,0,-6,1554,0,84,116,113,596,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4325,"C5",20445,"C5","N17169",4325,12217,1221702,30255,"Huntsville, AL","AL",1,"Alabama",51,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,0,-1,"1300-1359",19,1320,1544,10,1603,-9,0,-1,"1600-1659",3,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","DEN","XNA",FALSE,FALSE,1544,1538,0,-6,1809,0,74,124,91,616,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4323,"C5",20445,"C5","N14158",4323,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,15919,1591904,31834,"Fayetteville, AR","AR",5,"Arkansas",71,0,-1,"1500-1559",11,1549,1803,6,1848,-39,0,-2,"1800-1859",3,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","ECP",FALSE,FALSE,1426,1420,0,-6,1607,0,84,105,107,572,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4321,"C5",20445,"C5","N16183",4321,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,11481,1148102,31481,"Panama City, FL","FL",12,"Florida",33,0,-1,"1400-1459",19,1439,1603,4,1611,-4,0,-1,"1600-1659",3,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","JAN",FALSE,FALSE,2003,2154,111,111,2315,109,60,83,81,351,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4320,"C5",20445,"C5","N12201",4320,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,12448,1244807,32448,"Jackson/Vicksburg, MS","MS",28,"Mississippi",53,1,7,"2000-2059",14,2208,2308,7,2126,109,1,7,"2100-2159",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","LCH",FALSE,FALSE,1620,1620,0,0,1710,0,31,54,50,127,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4318,"C5",20445,"C5","N16151",4318,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,12915,1291503,31205,"Lake Charles, LA","LA",22,"Louisiana",72,0,0,"1600-1659",13,1633,1704,6,1714,-4,0,-1,"1700-1759",1,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","JAN",FALSE,FALSE,1435,1430,0,-5,1546,0,53,84,76,351,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4317,"C5",20445,"C5","N14143",4317,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,12448,1244807,32448,"Jackson/Vicksburg, MS","MS",28,"Mississippi",53,0,-1,"1400-1459",19,1449,1542,4,1559,-13,0,-1,"1500-1559",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","ABQ",FALSE,FALSE,1005,1105,60,60,1222,52,117,145,137,744,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4316,"C5",20445,"C5","N12201",4316,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,10140,1014005,30140,"Albuquerque, NM","NM",35,"New Mexico",86,1,4,"1000-1059",15,1120,1217,5,1130,52,1,3,"1100-1159",3,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","OKC","IAH",FALSE,FALSE,1240,1328,48,48,1453,33,64,100,85,395,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4315,"C5",20445,"C5","N21197",4315,13851,1385103,33851,"Oklahoma City, OK","OK",40,"Oklahoma",73,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,1,3,"1200-1259",13,1341,1445,8,1420,33,1,2,"1400-1459",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","XNA","IAH",FALSE,FALSE,1704,1919,135,135,2055,120,71,111,96,438,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4314,"C5",20445,"C5","N14148",4314,15919,1591904,31834,"Fayetteville, AR","AR",5,"Arkansas",71,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,1,9,"1700-1759",14,1933,2044,11,1855,120,1,8,"1800-1859",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","MOB","IAH",FALSE,FALSE,1650,1723,33,33,1855,18,75,107,92,427,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4313,"C5",20445,"C5","N12160",4313,13422,1342202,30562,"Mobile, AL","AL",1,"Alabama",51,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,1,2,"1600-1659",9,1732,1847,8,1837,18,1,1,"1800-1859",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","ICT","IAH",FALSE,FALSE,630,924,174,174,1117,169,86,118,113,542,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4312,"C5",20445,"C5","N12160",4312,12278,1227805,30928,"Wichita, KS","KS",20,"Kansas",62,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,1,11,"0600-0659",15,939,1105,12,828,169,1,11,"0800-0859",3,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAD","IND",FALSE,FALSE,1705,1719,14,14,1916,22,83,109,117,476,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4311,"C5",20445,"C5","N13161",4311,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,12339,1233904,32337,"Indianapolis, IN","IN",18,"Indiana",42,0,0,"1700-1759",28,1747,1910,6,1854,22,1,1,"1800-1859",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","MFE","IAH",FALSE,FALSE,943,1007,24,24,1137,33,67,81,90,316,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4310,"C5",20445,"C5","N14180",4310,13256,1325602,33256,"Mission/McAllen/Edinburg, TX","TX",48,"Texas",74,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,1,1,"0900-0959",14,1021,1128,9,1104,33,1,2,"1100-1159",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAD","IND",FALSE,FALSE,1230,1228,0,-2,1412,0,81,104,104,476,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4309,"C5",20445,"C5","N13161",4309,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,12339,1233904,32337,"Indianapolis, IN","IN",18,"Indiana",42,0,-1,"1200-1259",18,1246,1407,5,1414,-2,0,-1,"1400-1459",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","ECP",FALSE,FALSE,1000,956,0,-4,1139,0,83,107,103,572,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4308,"C5",20445,"C5","N33182",4308,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,11481,1148102,31481,"Panama City, FL","FL",12,"Florida",33,0,-1,"1000-1059",15,1011,1134,5,1147,-8,0,-1,"1100-1159",3,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAD","BUF",FALSE,FALSE,1722,1731,9,9,1913,26,55,85,102,283,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4307,"C5",20445,"C5","N14162",4307,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,10792,1079206,30792,"Buffalo, NY","NY",36,"New York",22,0,0,"1700-1759",45,1816,1911,2,1847,26,1,1,"1800-1859",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAD","BUF",FALSE,FALSE,1255,1255,0,0,1412,0,53,81,77,283,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4306,"C5",20445,"C5","N14162",4306,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,10792,1079206,30792,"Buffalo, NY","NY",36,"New York",22,0,0,"1200-1259",21,1316,1409,3,1416,-4,0,-1,"1400-1459",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","DEN","FLG",FALSE,FALSE,1145,1145,0,0,1217,0,74,107,92,503,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4305,"C5",20445,"C5","N11193",4305,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,11695,1169502,31695,"Flagstaff, AZ","AZ",4,"Arizona",81,0,0,"1100-1159",15,1200,1214,3,1232,-15,0,-1,"1200-1259",3,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","HSV","IAD",FALSE,FALSE,846,859,13,13,1140,0,83,119,101,596,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4304,"C5",20445,"C5","N13161",4304,12217,1221702,30255,"Huntsville, AL","AL",1,"Alabama",51,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,0,0,"0800-0859",12,911,1134,6,1145,-5,0,-1,"1100-1159",3,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","LFT","IAH",FALSE,FALSE,1900,1851,0,-9,1957,0,47,76,66,201,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4303,"C5",20445,"C5","N12163",4303,12951,1295106,32951,"Lafayette, LA","LA",22,"Louisiana",72,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"1900-1959",11,1902,1949,8,2016,-19,0,-2,"2000-2059",1,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","GJT","DEN",FALSE,FALSE,1526,1516,0,-10,1625,0,43,71,69,212,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4302,"C5",20445,"C5","N21154",4302,11921,1192102,31921,"Grand Junction, CO","CO",8,"Colorado",82,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,0,-1,"1500-1559",17,1533,1616,9,1637,-12,0,-1,"1600-1659",1,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","GJT","DEN",FALSE,FALSE,1133,1131,0,-2,1234,0,38,72,63,212,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4301,"C5",20445,"C5","N21154",4301,11921,1192102,31921,"Grand Junction, CO","CO",8,"Colorado",82,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,0,-1,"1100-1159",16,1147,1225,9,1245,-11,0,-1,"1200-1259",1,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","ECP","IAH",FALSE,FALSE,1650,1640,0,-10,1833,0,90,125,113,572,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4300,"C5",20445,"C5","N16183",4300,11481,1148102,31481,"Panama City, FL","FL",12,"Florida",33,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"1600-1659",12,1652,1822,11,1855,-22,0,-2,"1800-1859",3,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","HRL","IAH",FALSE,FALSE,732,925,113,113,1107,138,51,77,102,295,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4299,"C5",20445,"C5","N24128",4299,12206,1220605,32206,"Harlingen/San Benito, TX","TX",48,"Texas",74,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,1,7,"0700-0759",44,1009,1100,7,849,138,1,9,"0800-0859",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","DRO","DEN",FALSE,FALSE,1529,1524,0,-5,1633,0,50,70,69,251,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4298,"C5",20445,"C5","N11191",4298,11413,1141307,30285,"Durango, CO","CO",8,"Colorado",82,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,0,-1,"1500-1559",9,1533,1623,10,1639,-6,0,-1,"1600-1659",2,0
